video_name,frame_number,face_id,confidence,x1,y1,x2,y2
segment_000,52,12,321.8205871582031,332,270,420,400
segment_000,52,13,319.3081970214844,332,270,420,400
segment_000,52,14,313.21240234375,332,270,420,400
segment_000,52,15,310.5799255371094,332,270,420,400
segment_000,52,16,149.68185424804688,99,359,214,480
segment_000,52,17,149.34791564941406,105,365,212,480
segment_000,52,18,145.85284423828125,105,365,212,480
segment_000,52,19,140.181396484375,105,365,212,480
segment_000,52,20,132.97682189941406,105,365,212,480
segment_000,52,21,0.8530380725860596,105,365,212,480
segment_000,52,22,0.8422349691390991,332,270,420,400
segment_000,53,1,351.4761657714844,320,261,409,384
segment_000,53,2,349.3607177734375,320,261,409,384
segment_000,53,3,329.98193359375,320,261,409,384
segment_000,53,4,317.28424072265625,320,261,409,384
segment_000,53,5,315.0867004394531,320,261,409,384
segment_000,53,6,314.11279296875,320,261,409,384
segment_000,53,7,313.921142578125,320,261,409,384
segment_000,53,8,312.9549865722656,320,261,409,384
segment_000,53,9,310.6177673339844,320,261,409,384
segment_000,53,10,304.1073303222656,320,261,409,384
segment_000,53,11,195.1912384033203,96,349,205,480
segment_000,53,12,193.10540771484375,96,349,205,480
segment_000,53,13,184.25201416015625,96,349,205,480
segment_000,53,14,174.23892211914062,96,349,205,480
segment_000,53,15,171.81472778320312,96,349,205,480
segment_000,53,16,64.97793579101562,96,349,205,480
segment_000,53,17,58.41940689086914,96,349,205,480
segment_000,53,18,57.83885192871094,96,349,205,480
segment_000,53,19,55.53386688232422,96,349,205,480
segment_000,53,20,49.14504623413086,96,349,205,480
segment_000,53,21,0.8351643085479736,320,261,409,384
segment_000,53,22,0.3640795052051544,96,349,205,480
segment_000,54,1,108.58238220214844,327,251,403,348
segment_000,54,2,107.23487091064453,327,251,403,348
segment_000,54,3,103.20098114013672,327,251,403,348
segment_000,54,4,103.13835144042969,327,251,403,348
segment_000,54,5,102.79020690917969,327,251,403,348
segment_000,54,6,102.13178253173828,327,251,403,348
segment_000,54,7,102.01964569091797,327,251,403,348
segment_000,54,8,101.15283966064453,327,251,403,348
segment_000,54,9,100.90808868408203,327,251,403,348
segment_000,54,10,99.76680755615234,327,251,403,348
segment_000,54,11,0.27464449405670166,327,251,403,348
segment_000,56,1,292.6172790527344,130,230,240,364
segment_000,56,2,282.0884094238281,130,230,240,364
segment_000,56,3,277.65155029296875,130,230,240,364
segment_000,56,4,271.0817565917969,130,230,240,364
segment_000,56,5,263.2778015136719,130,230,240,364
segment_000,56,6,154.0125732421875,130,230,240,364
segment_000,56,7,152.4656982421875,130,230,240,364
segment_000,56,8,143.38641357421875,130,230,240,364
segment_000,56,9,131.90126037597656,130,230,240,364
segment_000,56,10,127.94214630126953,130,230,240,364
segment_000,56,11,0.7413631081581116,130,230,240,364
segment_000,57,1,286.45379638671875,339,141,412,239
segment_000,57,2,285.6916198730469,339,141,412,239
segment_000,57,3,284.777587890625,339,141,412,239
segment_000,57,4,281.33642578125,339,141,412,239
segment_000,57,5,278.533447265625,339,141,412,239
segment_000,57,6,277.9477844238281,134,216,245,355
segment_000,57,7,269.5443420410156,134,216,245,355
segment_000,57,8,261.5972900390625,134,216,245,355
segment_000,57,9,254.15025329589844,134,216,245,355
segment_000,57,10,245.62461853027344,134,216,245,355
segment_000,57,11,214.11447143554688,339,141,412,239
segment_000,57,12,212.02708435058594,339,141,412,239
segment_000,57,13,199.47999572753906,339,141,412,239
segment_000,57,14,185.60891723632812,339,141,412,239
segment_000,57,15,183.8380889892578,339,141,412,239
segment_000,57,16,153.87033081054688,134,216,245,355
segment_000,57,17,149.84475708007812,134,216,245,355
segment_000,57,18,146.59140014648438,134,216,245,355
segment_000,57,19,134.52500915527344,134,216,245,355
segment_000,57,20,127.96109771728516,134,216,245,355
segment_000,57,21,0.7429307103157043,339,141,412,239
segment_000,57,22,0.7231755256652832,134,216,245,355
segment_000,58,1,268.5658874511719,352,151,423,251
segment_000,58,2,268.5648498535156,352,151,423,251
segment_000,58,3,264.7980041503906,351,153,420,248
segment_000,58,4,264.1965026855469,351,153,420,248
segment_000,58,5,261.48779296875,354,157,419,247
segment_000,58,6,249.11239624023438,145,225,251,358
segment_000,58,7,244.10606384277344,145,225,251,358
segment_000,58,8,236.9669647216797,145,225,251,358
segment_000,58,9,227.25572204589844,145,225,251,358
segment_000,58,10,222.1051483154297,145,225,251,358
segment_000,58,11,197.6100616455078,354,157,419,247
segment_000,58,12,197.3091583251953,352,151,423,251
segment_000,58,13,186.2782440185547,354,157,419,247
segment_000,58,14,179.99659729003906,354,157,419,247
segment_000,58,15,179.3134002685547,354,157,419,247
segment_000,58,16,140.40570068359375,145,225,251,358
segment_000,58,17,132.88232421875,145,225,251,358
segment_000,58,18,132.85494995117188,145,225,251,358
segment_000,58,19,126.54222869873047,145,225,251,358
segment_000,58,20,118.73786163330078,144,226,252,359
segment_000,58,21,0.6713976860046387,354,157,419,247
segment_000,58,22,0.6390891075134277,145,225,251,358
segment_000,59,1,328.99322509765625,147,217,257,350
segment_000,59,2,322.3203430175781,147,217,257,350
segment_000,59,3,310.9851379394531,147,217,257,350
segment_000,59,4,310.72003173828125,364,150,436,254
segment_000,59,5,308.5274963378906,364,150,436,254
segment_000,59,6,300.91656494140625,364,150,436,254
segment_000,59,7,297.74822998046875,147,217,257,350
segment_000,59,8,295.2052307128906,364,150,436,254
segment_000,59,9,293.1885681152344,147,217,257,350
segment_000,59,10,288.38970947265625,364,150,436,254
segment_000,59,11,217.6510772705078,364,150,436,254
segment_000,59,12,217.1199951171875,364,150,436,254
segment_000,59,13,203.39163208007812,364,150,436,254
segment_000,59,14,190.82057189941406,147,217,257,350
segment_000,59,15,190.00112915039062,364,150,436,254
segment_000,59,16,189.41310119628906,364,150,436,254
segment_000,59,17,187.96923828125,147,217,257,350
segment_000,59,18,178.76611328125,147,217,257,350
segment_000,59,19,167.6652374267578,147,217,257,350
segment_000,59,20,165.88490295410156,147,217,257,350
segment_000,59,21,0.8643303513526917,147,217,257,350
segment_000,59,22,0.7334593534469604,364,150,436,254
segment_000,60,1,301.0854797363281,163,220,263,343
segment_000,60,2,300.15521240234375,163,220,263,343
segment_000,60,3,287.181884765625,163,220,263,343
segment_000,60,4,277.94244384765625,163,220,263,343
segment_000,60,5,276.4267578125,163,220,263,343
segment_000,60,6,191.2997283935547,163,220,263,343
segment_000,60,7,187.39559936523438,163,220,263,343
segment_000,60,8,186.541748046875,163,220,263,343
segment_000,60,9,174.476318359375,163,220,263,343
segment_000,60,10,174.05136108398438,163,220,263,343
segment_000,60,11,154.03521728515625,371,160,442,258
segment_000,60,12,153.45443725585938,371,160,442,258
segment_000,60,13,152.72911071777344,371,160,442,258
segment_000,60,14,149.72572326660156,371,160,442,258
segment_000,60,15,149.52127075195312,371,160,442,258
segment_000,60,16,111.63218688964844,371,160,442,258
segment_000,60,17,109.97013092041016,371,160,442,258
segment_000,60,18,106.05323791503906,371,160,442,258
segment_000,60,19,100.5385513305664,371,160,442,258
segment_000,60,20,99.52909851074219,371,160,442,258
segment_000,60,21,0.8071387410163879,163,220,263,343
segment_000,60,22,0.36192288994789124,371,160,442,258
segment_000,61,1,324.6031188964844,166,233,259,352
segment_000,61,2,322.8929443359375,166,233,259,352
segment_000,61,3,306.0740661621094,166,233,259,352
segment_000,61,4,296.51141357421875,166,233,259,352
segment_000,61,5,293.76409912109375,166,233,259,352
segment_000,61,6,191.32533264160156,166,233,259,352
segment_000,61,7,187.94264221191406,166,233,259,352
segment_000,61,8,183.2494354248047,166,233,259,352
segment_000,61,9,173.3381805419922,166,233,259,352
segment_000,61,10,172.9151153564453,166,233,259,352
segment_000,61,11,0.8439481258392334,166,233,259,352
segment_000,62,1,327.82525634765625,145,235,246,367
segment_000,62,2,324.4112548828125,145,235,246,367
segment_000,62,3,310.29144287109375,145,235,246,367
segment_000,62,4,305.8324890136719,350,198,418,305
segment_000,62,5,302.7750244140625,350,203,418,301
segment_000,62,6,300.63702392578125,350,198,418,305
segment_000,62,7,299.11083984375,350,198,418,305
segment_000,62,8,297.8860168457031,145,235,246,367
segment_000,62,9,296.9128112792969,350,198,418,305
segment_000,62,10,295.55621337890625,145,235,246,367
segment_000,62,11,270.03729248046875,350,198,418,305
segment_000,62,12,267.3857421875,350,198,418,305
segment_000,62,13,254.01246643066406,350,198,418,305
segment_000,62,14,244.7803955078125,350,203,418,301
segment_000,62,15,243.1197509765625,350,203,418,301
segment_000,62,16,176.62167358398438,145,235,246,367
segment_000,62,17,175.07952880859375,145,235,246,367
segment_000,62,18,169.00283813476562,145,235,246,367
segment_000,62,19,156.26268005371094,145,235,246,367
segment_000,62,20,155.4970703125,145,235,246,367
segment_000,62,21,0.8302611708641052,145,235,246,367
segment_000,62,22,0.7705906629562378,350,198,418,305
segment_000,63,1,317.5693054199219,143,230,247,357
segment_000,63,2,312.0420837402344,143,230,247,357
segment_000,63,3,298.91705322265625,143,230,247,357
segment_000,63,4,288.7980041503906,143,230,247,357
segment_000,63,5,283.249755859375,143,230,247,357
segment_000,63,6,173.5469512939453,143,230,247,357
segment_000,63,7,171.6264190673828,143,230,247,357
segment_000,63,8,170.64280700683594,143,230,247,357
segment_000,63,9,158.1510772705078,143,230,247,357
segment_000,63,10,153.50112915039062,143,230,247,357
segment_000,63,11,0.8128113150596619,143,230,247,357
segment_000,64,1,316.0567626953125,135,228,250,361
segment_000,64,2,312.1111145019531,135,228,250,361
segment_000,64,3,296.1875,135,228,250,361
segment_000,64,4,285.5276794433594,135,228,250,361
segment_000,64,5,281.65374755859375,135,228,250,361
segment_000,64,6,173.4166717529297,135,228,250,361
segment_000,64,7,170.22637939453125,140,233,244,356
segment_000,64,8,167.98744201660156,135,228,250,361
segment_000,64,9,155.57020568847656,140,233,244,356
segment_000,64,10,153.6722412109375,135,228,250,361
segment_000,64,11,112.01548767089844,337,206,403,291
segment_000,64,12,111.75347900390625,337,206,403,291
segment_000,64,13,110.82555389404297,337,206,403,291
segment_000,64,14,109.58562469482422,337,206,403,291
segment_000,64,15,108.28275299072266,337,206,403,291
segment_000,64,16,97.90673828125,337,206,403,291
segment_000,64,17,96.0402603149414,337,206,403,291
segment_000,64,18,94.13842010498047,337,206,403,291
segment_000,64,19,93.45267486572266,337,206,403,291
segment_000,64,20,91.94206237792969,337,206,403,291
segment_000,64,21,0.8115982413291931,135,228,250,361
segment_000,64,22,0.28587818145751953,337,206,403,291
segment_000,65,1,323.48455810546875,138,235,245,363
segment_000,65,2,317.211669921875,138,235,245,363
segment_000,65,3,303.6710510253906,138,235,245,363
segment_000,65,4,294.3763732910156,138,235,245,363
segment_000,65,5,289.59307861328125,138,235,245,363
segment_000,65,6,174.5930938720703,138,235,245,363
segment_000,65,7,168.49783325195312,138,235,245,363
segment_000,65,8,162.1983184814453,138,235,245,363
segment_000,65,9,150.95339965820312,138,235,245,363
segment_000,65,10,149.51795959472656,138,235,245,363
segment_000,65,11,0.8198350667953491,138,235,245,363
segment_000,66,1,309.0121765136719,142,237,243,359
segment_000,66,2,304.8534851074219,142,237,243,359
segment_000,66,3,290.8162841796875,142,237,243,359
segment_000,66,4,279.64605712890625,139,233,248,362
segment_000,66,5,275.8868713378906,139,233,248,362
segment_000,66,6,227.86016845703125,339,213,402,295
segment_000,66,7,223.66989135742188,339,213,402,295
segment_000,66,8,222.2320098876953,339,213,402,295
segment_000,66,9,222.00039672851562,339,213,402,295
segment_000,66,10,216.77163696289062,339,213,402,295
segment_000,66,11,200.8379669189453,339,213,402,295
segment_000,66,12,199.19252014160156,339,213,402,295
segment_000,66,13,191.71734619140625,339,213,402,295
segment_000,66,14,189.34912109375,339,213,402,295
segment_000,66,15,187.59564208984375,339,213,402,295
segment_000,66,16,166.9871368408203,139,233,248,362
segment_000,66,17,164.86883544921875,142,237,243,359
segment_000,66,18,160.35476684570312,142,237,243,359
segment_000,66,19,151.82264709472656,142,237,243,359
segment_000,66,20,147.42713928222656,142,237,243,359
segment_000,66,21,0.7857193350791931,142,237,243,359
segment_000,66,22,0.5780327320098877,339,213,402,295
segment_000,67,1,313.554931640625,146,238,246,363
segment_000,67,2,311.8261413574219,146,238,246,363
segment_000,67,3,298.04241943359375,146,238,246,363
segment_000,67,4,287.5195617675781,146,238,246,363
segment_000,67,5,285.8360900878906,146,238,246,363
segment_000,67,6,206.51185607910156,344,217,408,296
segment_000,67,7,206.14561462402344,344,217,408,296
segment_000,67,8,205.6589813232422,344,217,408,296
segment_000,67,9,205.22476196289062,344,217,408,296
segment_000,67,10,205.08181762695312,344,217,408,296
segment_000,67,11,185.84072875976562,344,217,408,296
segment_000,67,12,184.84303283691406,344,217,408,296
segment_000,67,13,178.71365356445312,344,217,408,296
segment_000,67,14,175.7458953857422,344,217,408,296
segment_000,67,15,175.01052856445312,344,217,408,296
segment_000,67,16,172.17095947265625,146,238,246,363
segment_000,67,17,171.8153839111328,146,238,246,363
segment_000,67,18,170.98451232910156,146,238,246,363
segment_000,67,19,160.2810821533203,146,238,246,363
segment_000,67,20,157.562255859375,146,238,246,363
segment_000,67,21,0.7956531643867493,146,238,246,363
segment_000,67,22,0.5352404117584229,344,217,408,296
segment_000,68,1,340.9045715332031,154,245,248,362
segment_000,68,2,339.6766357421875,149,240,247,367
segment_000,68,3,321.84185791015625,149,240,247,367
segment_000,68,4,311.4178466796875,149,240,247,367
segment_000,68,5,309.04046630859375,154,245,248,362
segment_000,68,6,240.6647186279297,346,206,408,288
segment_000,68,7,238.4145965576172,346,206,408,288
segment_000,68,8,238.23350524902344,346,206,408,288
segment_000,68,9,237.5934295654297,346,206,408,288
segment_000,68,10,236.995849609375,346,206,408,288
segment_000,68,11,210.4181671142578,346,206,408,288
segment_000,68,12,209.50509643554688,346,206,408,288
segment_000,68,13,203.0847625732422,346,206,408,288
segment_000,68,14,199.11819458007812,346,206,408,288
segment_000,68,15,198.27853393554688,346,206,408,288
segment_000,68,16,189.30035400390625,149,240,247,367
segment_000,68,17,186.89328002929688,149,240,247,367
segment_000,68,18,185.32029724121094,149,240,247,367
segment_000,68,19,181.79220581054688,154,245,248,362
segment_000,68,20,174.64707946777344,154,245,248,362
segment_000,68,21,0.8574579358100891,149,240,247,367
segment_000,68,22,0.6188119649887085,346,206,408,288
segment_000,69,1,343.7379455566406,146,238,249,367
segment_000,69,2,340.0711975097656,146,238,249,367
segment_000,69,3,324.63433837890625,146,238,249,367
segment_000,69,4,313.8343505859375,146,238,249,367
segment_000,69,5,310.4442443847656,146,238,249,367
segment_000,69,6,192.56861877441406,146,238,249,367
segment_000,69,7,192.25830078125,146,238,249,367
segment_000,69,8,188.29371643066406,146,238,249,367
segment_000,69,9,179.6372528076172,146,238,249,367
segment_000,69,10,173.18971252441406,146,238,249,367
segment_000,69,11,0.8637250661849976,146,238,249,367
segment_000,70,1,312.6389465332031,151,242,253,366
segment_000,70,2,311.97406005859375,151,242,253,366
segment_000,70,3,298.6852722167969,151,242,253,366
segment_000,70,4,290.1210021972656,151,242,253,366
segment_000,70,5,288.68646240234375,151,242,253,366
segment_000,70,6,247.44046020507812,348,185,417,285
segment_000,70,7,244.4259033203125,348,185,417,285
segment_000,70,8,244.35430908203125,348,185,417,285
segment_000,70,9,242.9403839111328,348,185,417,285
segment_000,70,10,242.40184020996094,348,185,417,285
segment_000,70,11,210.03317260742188,348,185,417,285
segment_000,70,12,208.05288696289062,348,185,417,285
segment_000,70,13,198.56468200683594,348,185,417,285
segment_000,70,14,185.9003143310547,348,185,417,285
segment_000,70,15,183.55795288085938,348,185,417,285
segment_000,70,16,179.0803680419922,151,242,253,366
segment_000,70,17,176.55816650390625,151,242,253,366
segment_000,70,18,173.70156860351562,151,242,253,366
segment_000,70,19,165.97520446777344,151,242,253,366
segment_000,70,20,160.40113830566406,151,242,253,366
segment_000,70,21,0.7896329164505005,151,242,253,366
segment_000,70,22,0.6276693940162659,348,185,417,285
segment_000,71,1,321.54229736328125,160,246,256,365
segment_000,71,2,319.1436462402344,160,246,256,365
segment_000,71,3,316.30621337890625,350,188,421,282
segment_000,71,4,315.9676818847656,350,188,421,282
segment_000,71,5,313.64385986328125,350,188,421,282
segment_000,71,6,312.7681884765625,350,188,421,282
segment_000,71,7,310.213623046875,350,188,421,282
segment_000,71,8,305.9755859375,160,246,256,365
segment_000,71,9,293.29144287109375,160,246,256,365
segment_000,71,10,290.4778137207031,160,246,256,365
segment_000,71,11,263.59613037109375,350,188,421,282
segment_000,71,12,262.5885925292969,350,188,421,282
segment_000,71,13,251.9105987548828,350,188,421,282
segment_000,71,14,246.3018035888672,350,188,421,282
segment_000,71,15,244.3826446533203,350,188,421,282
segment_000,71,16,184.92355346679688,160,246,256,365
segment_000,71,17,179.4905242919922,160,246,256,365
segment_000,71,18,177.66094970703125,160,246,256,365
segment_000,71,19,170.22885131835938,160,246,256,365
segment_000,71,20,165.45835876464844,154,246,262,366
segment_000,71,21,0.8079007863998413,160,246,256,365
segment_000,71,22,0.7992037534713745,350,188,421,282
segment_000,72,1,317.7977600097656,164,251,257,370
segment_000,72,2,317.4164733886719,164,251,257,370
segment_000,72,3,302.7232971191406,164,251,257,370
segment_000,72,4,288.9571533203125,164,251,257,370
segment_000,72,5,287.6284484863281,164,251,257,370
segment_000,72,6,237.52418518066406,352,183,427,289
segment_000,72,7,234.53689575195312,352,183,427,289
segment_000,72,8,233.0399627685547,352,183,427,289
segment_000,72,9,232.72482299804688,352,183,427,289
segment_000,72,10,226.49899291992188,352,183,427,289
segment_000,72,11,194.13278198242188,352,183,427,289
segment_000,72,12,190.5284423828125,352,183,427,289
segment_000,72,13,182.2530975341797,352,183,427,289
segment_000,72,14,179.16334533691406,164,251,257,370
segment_000,72,15,178.11175537109375,164,251,257,370
segment_000,72,16,177.0685272216797,164,251,257,370
segment_000,72,17,174.03616333007812,352,186,425,284
segment_000,72,18,170.459716796875,352,183,427,289
segment_000,72,19,168.7480926513672,164,251,257,370
segment_000,72,20,166.53721618652344,164,251,257,370
segment_000,72,21,0.7867410182952881,164,251,257,370
segment_000,72,22,0.5825159549713135,352,183,427,289
segment_000,73,1,317.5177001953125,161,261,256,381
segment_000,73,2,317.1380615234375,161,261,256,381
segment_000,73,3,302.396484375,161,261,256,381
segment_000,73,4,288.4831848144531,161,261,256,381
segment_000,73,5,287.1330871582031,161,261,256,381
segment_000,73,6,269.83880615234375,350,182,427,286
segment_000,73,7,266.2209167480469,350,182,427,286
segment_000,73,8,265.5736083984375,350,182,427,286
segment_000,73,9,264.63140869140625,350,182,427,286
segment_000,73,10,257.1152038574219,350,182,427,286
segment_000,73,11,220.62350463867188,350,182,427,286
segment_000,73,12,218.77838134765625,350,182,427,286
segment_000,73,13,206.025146484375,350,182,427,286
segment_000,73,14,194.71934509277344,350,182,427,286
segment_000,73,15,192.7841796875,350,182,427,286
segment_000,73,16,174.38870239257812,161,261,256,381
segment_000,73,17,168.34515380859375,161,261,256,381
segment_000,73,18,168.017578125,161,261,256,381
segment_000,73,19,158.1415252685547,161,261,256,381
segment_000,73,20,157.91822814941406,161,261,256,381
segment_000,73,21,0.7670519948005676,161,261,256,381
segment_000,73,22,0.6618876457214355,350,182,427,286
segment_000,74,1,363.79412841796875,152,268,246,390
segment_000,74,2,355.3017883300781,152,268,246,390
segment_000,74,3,342.9623718261719,152,268,246,390
segment_000,74,4,336.6620788574219,152,268,246,390
segment_000,74,5,330.636474609375,152,268,246,390
segment_000,74,6,324.0537414550781,341,181,419,286
segment_000,74,7,323.2796325683594,341,181,419,286
segment_000,74,8,319.0865783691406,341,181,419,286
segment_000,74,9,316.9083557128906,341,181,419,286
segment_000,74,10,311.1923522949219,341,181,419,286
segment_000,74,11,273.70648193359375,341,181,419,286
segment_000,74,12,272.4840087890625,341,181,419,286
segment_000,74,13,254.60467529296875,341,181,419,286
segment_000,74,14,238.19017028808594,341,181,419,286
segment_000,74,15,237.8276824951172,341,181,419,286
segment_000,74,16,186.46627807617188,152,268,246,390
segment_000,74,17,183.7139892578125,152,268,246,390
segment_000,74,18,181.47238159179688,152,268,246,390
segment_000,74,19,177.95997619628906,152,268,246,390
segment_000,74,20,175.62709045410156,152,268,246,390
segment_000,74,21,0.8612069487571716,152,268,246,390
segment_000,74,22,0.8274792432785034,341,181,419,286
segment_000,75,1,328.97174072265625,145,274,242,401
segment_000,75,2,328.83001708984375,145,274,242,401
segment_000,75,3,321.9932556152344,338,189,415,299
segment_000,75,4,316.8158264160156,338,189,415,299
segment_000,75,5,314.015625,338,189,415,299
segment_000,75,6,313.9401550292969,338,189,415,299
segment_000,75,7,313.7421569824219,145,274,242,401
segment_000,75,8,312.9737548828125,338,189,415,299
segment_000,75,9,298.3673400878906,145,274,242,401
segment_000,75,10,297.7317810058594,145,274,242,401
segment_000,75,11,281.7201843261719,338,189,415,299
segment_000,75,12,281.49871826171875,338,189,415,299
segment_000,75,13,263.23663330078125,338,189,415,299
segment_000,75,14,247.11959838867188,338,189,415,299
segment_000,75,15,246.28314208984375,338,189,415,299
segment_000,75,16,159.70059204101562,145,274,242,401
segment_000,75,17,159.1000213623047,145,274,242,401
segment_000,75,18,157.39796447753906,145,274,242,401
segment_000,75,19,153.94178771972656,145,274,242,401
segment_000,75,20,148.90943908691406,145,274,243,402
segment_000,75,21,0.8338209986686707,338,189,415,299
segment_000,75,22,0.7596166729927063,145,274,242,401
segment_000,76,1,262.1031188964844,329,198,414,313
segment_000,76,2,258.2833251953125,329,198,414,313
segment_000,76,3,256.2320251464844,329,198,414,313
segment_000,76,4,256.1239318847656,329,198,414,313
segment_000,76,5,255.2992706298828,329,198,414,313
segment_000,76,6,242.8458251953125,329,198,414,313
segment_000,76,7,241.85989379882812,329,198,414,313
segment_000,76,8,224.41741943359375,329,198,414,313
segment_000,76,9,211.259521484375,329,198,414,313
segment_000,76,10,210.18043518066406,329,198,414,313
segment_000,76,11,207.7780303955078,142,293,238,421
segment_000,76,12,206.6448516845703,142,293,238,421
segment_000,76,13,196.63771057128906,142,293,238,421
segment_000,76,14,191.06431579589844,142,293,238,421
segment_000,76,15,189.6937713623047,142,293,238,421
segment_000,76,16,98.5197982788086,142,293,238,421
segment_000,76,17,90.80024719238281,142,293,238,421
segment_000,76,18,90.09699249267578,142,293,238,421
segment_000,76,19,85.15776824951172,142,293,238,421
segment_000,76,20,82.1059341430664,142,293,238,421
segment_000,76,21,0.6890674829483032,329,198,414,313
segment_000,76,22,0.4651924669742584,142,293,238,421
segment_000,78,1,110.5230484008789,0,168,68,261
segment_000,78,2,110.20197296142578,0,168,68,261
segment_000,78,3,106.1155014038086,0,168,68,261
segment_000,78,4,98.09945678710938,0,168,68,261
segment_000,78,5,97.39006042480469,0,168,68,261
segment_000,78,6,10.64223575592041,0,168,68,261
segment_000,78,7,9.004136085510254,1,166,66,259
segment_000,78,8,5.107632160186768,1,166,66,259
segment_000,78,9,4.954615592956543,0,168,68,261
segment_000,78,10,2.83392071723938,0,168,68,261
segment_000,78,11,0.3411408066749573,0,168,68,261
segment_000,89,1,54.329925537109375,180,0,263,0
segment_000,89,2,53.17535400390625,180,0,263,0
segment_000,89,3,52.33498001098633,180,0,263,0
segment_000,89,4,51.37802505493164,180,0,263,0
segment_000,89,5,51.11487579345703,180,0,263,0
segment_000,89,6,1.1111705303192139,180,0,263,0
segment_000,89,7,0.5776349902153015,180,0,263,0
